biz.vn.			43200	IN	SOA	dns-master.vnnic.vn. postmaster.vnnic.vn. 2017711026 3600 1800 604800 5400
uniworld.biz.vn.	43200	IN	NS	ns-hold.vnnic.vn.
ups.biz.vn.		43200	IN	NS	dns1.cscdns.net.
ups.biz.vn.		43200	IN	NS	dns2.cscdns.net.
vanhoaviet.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
vanhoaviet.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
vanhoaviet.biz.vn.	43200	IN	NS	nsbak.pavietnam.net.
vatphamphongthuy.biz.vn. 43200	IN	NS	dns19.fpt.vn.
vatphamphongthuy.biz.vn. 43200	IN	NS	dns20.fpt.vn.
vcci.biz.vn.		43200	IN	NS	ns1.anycast.vn.
vcci.biz.vn.		43200	IN	NS	ns2.anycast.vn.
vcci.biz.vn.		43200	IN	NS	ns3.anycast.vn.
vcci.biz.vn.		43200	IN	NS	ns4.anycast.vn.
vemaybay.biz.vn.	43200	IN	NS	ns-hold.vnnic.vn.
vemaybaydimy.biz.vn.	43200	IN	NS	ns1.matbao.vn.
vemaybaydimy.biz.vn.	43200	IN	NS	ns2.matbao.vn.
vemaybaygiare.biz.vn.	43200	IN	NS	ns1.matbao.vn.
vemaybaygiare.biz.vn.	43200	IN	NS	ns2.matbao.vn.
verizon.biz.vn.		43200	IN	NS	ns1.verizon.com.
verizon.biz.vn.		43200	IN	NS	ns2.verizon.com.
vietau.biz.vn.		43200	IN	NS	ns1.vdc2.vn.
vietau.biz.vn.		43200	IN	NS	ns2.vdc2.vn.
vietaucorp.biz.vn.	43200	IN	NS	ns1.vdc2.vn.
vietaucorp.biz.vn.	43200	IN	NS	ns2.vdc2.vn.
vietdecor.biz.vn.	43200	IN	NS	ns1.vdconline.vn.
vietdecor.biz.vn.	43200	IN	NS	ns2.vdconline.vn.
viethome.biz.vn.	43200	IN	NS	ns1.matbao.vn.
viethome.biz.vn.	43200	IN	NS	ns2.matbao.vn.
vietinbank.biz.vn.	43200	IN	NS	dns1.vietinbank.vn.
vietinbank.biz.vn.	43200	IN	NS	dns2.vietinbank.vn.
vietnam.biz.vn.		43200	IN	NS	ns1.netnam.vn.
vietnam.biz.vn.		43200	IN	NS	ns2.netnam.vn.
vietnambooking.biz.vn.	43200	IN	NS	ns1.matbao.vn.
vietnambooking.biz.vn.	43200	IN	NS	ns2.matbao.vn.
vietnamtourism.biz.vn.	43200	IN	NS	ns1.matbao.vn.
vietnamtourism.biz.vn.	43200	IN	NS	ns2.matbao.vn.
vietnamtravel.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
vietnamtravel.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
vietnamtravel.biz.vn.	43200	IN	NS	nsbak.pavietnam.vn.
vietsec.biz.vn.		43200	IN	NS	ns1.matbao.vn.
vietsec.biz.vn.		43200	IN	NS	ns2.matbao.vn.
viettinbank.biz.vn.	43200	IN	NS	dns1.vietinbank.vn.
viettinbank.biz.vn.	43200	IN	NS	dns2.vietinbank.vn.
viettourist.biz.vn.	43200	IN	NS	ns1.matbao.vn.
viettourist.biz.vn.	43200	IN	NS	ns2.matbao.vn.
vilaf.biz.vn.		43200	IN	NS	ns1.hcmc.netnam.vn.
vilaf.biz.vn.		43200	IN	NS	ns2.hcmc.netnam.vn.
vincity.biz.vn.		43200	IN	NS	ns4.tenten.vn.
vincity.biz.vn.		43200	IN	NS	ns5.tenten.vn.
vincity.biz.vn.		43200	IN	NS	ns6.tenten.vn.
vinmall.biz.vn.		43200	IN	NS	dns21.fpt.vn.
vinmall.biz.vn.		43200	IN	NS	dns22.fpt.vn.
vinshop.biz.vn.		43200	IN	NS	dns21.fpt.vn.
vinshop.biz.vn.		43200	IN	NS	dns22.fpt.vn.
viru.biz.vn.		43200	IN	NS	ns1.khanhhoa.net.vn.
viru.biz.vn.		43200	IN	NS	ns2.khanhhoa.net.vn.
viru.biz.vn.		43200	IN	NS	ns3.khanhhoa.net.vn.
vitra.biz.vn.		43200	IN	NS	ns1.matbao.vn.
vitra.biz.vn.		43200	IN	NS	ns2.matbao.vn.
vitrum.biz.vn.		43200	IN	NS	ns99.vdc2.vn.
vitrum.biz.vn.		43200	IN	NS	ns100.vdc2.vn.
vizio.biz.vn.		43200	IN	NS	ns1.markmonitor.com.
vizio.biz.vn.		43200	IN	NS	ns3.markmonitor.com.
vmart.biz.vn.		43200	IN	NS	dnstemp3.dotvndns.com.
vmart.biz.vn.		43200	IN	NS	dnstemp4.dotvndns.com.
vmxonline.biz.vn.	43200	IN	NS	ns1.inet.vn.
vmxonline.biz.vn.	43200	IN	NS	ns2.inet.vn.
vnrating.biz.vn.	43200	IN	NS	ns1.vmms.vn.
vnrating.biz.vn.	43200	IN	NS	ns2.vmms.vn.
vodoi.biz.vn.		43200	IN	NS	ns4.tenten.vn.
vodoi.biz.vn.		43200	IN	NS	ns5.tenten.vn.
vodoi.biz.vn.		43200	IN	NS	ns6.tenten.vn.
vonguyengiap.biz.vn.	43200	IN	NS	ns1.vdconline.vn.
vonguyengiap.biz.vn.	43200	IN	NS	ns2.vdconline.vn.
vpg.biz.vn.		43200	IN	NS	ns1.dotvndns.vn.
vpg.biz.vn.		43200	IN	NS	ns2.dotvndns.vn.
vpg.biz.vn.		43200	IN	NS	nsbak.dotvndns.vn.
vpg.biz.vn.		43200	IN	NS	nsbak.dotvndns.com.
vpphongha.biz.vn.	43200	IN	NS	ns1.dichvu-tenmien.com.vn.
vpphongha.biz.vn.	43200	IN	NS	ns2.dichvu-tenmien.com.vn.
vps.biz.vn.		43200	IN	NS	vdc-hn01.vnn.vn.
vps.biz.vn.		43200	IN	NS	hcm-server1.vnn.vn.
vtvcab.biz.vn.		43200	IN	NS	ns1.vdconline.vn.
vtvcab.biz.vn.		43200	IN	NS	ns2.vdconline.vn.
vtvcable.biz.vn.	43200	IN	NS	ns1.vdconline.vn.
vtvcable.biz.vn.	43200	IN	NS	ns2.vdconline.vn.
vus.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
vus.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
vus.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
vvv.biz.vn.		43200	IN	NS	ns1.trangwebvang.net.
vvv.biz.vn.		43200	IN	NS	ns2.trangwebvang.net.
watsons.biz.vn.		43200	IN	NS	ns3.wyith.net.
watsons.biz.vn.		43200	IN	NS	edns.wyith.net.
web.biz.vn.		43200	IN	NS	ns1.dns.net.vn.
web.biz.vn.		43200	IN	NS	ns2.dns.net.vn.
wit-ecogreen.biz.vn.	43200	IN	NS	dns19.fpt.vn.
wit-ecogreen.biz.vn.	43200	IN	NS	dns20.fpt.vn.
www.biz.vn.		43200	IN	NS	ns1.ibizdns.com.
www.biz.vn.		43200	IN	NS	ns2.ibizdns.com.
xctt.biz.vn.		43200	IN	NS	ns1.inet.vn.
xctt.biz.vn.		43200	IN	NS	ns2.inet.vn.
xinchaotieuthu.biz.vn.	43200	IN	NS	ns1.inet.vn.
xinchaotieuthu.biz.vn.	43200	IN	NS	ns2.inet.vn.
xingfa.biz.vn.		43200	IN	NS	ns1.vdconline.vn.
xingfa.biz.vn.		43200	IN	NS	ns2.vdconline.vn.
yahoo.biz.vn.		43200	IN	NS	ns1.yahoo.com.
yahoo.biz.vn.		43200	IN	NS	ns2.yahoo.com.
yellowpage.biz.vn.	43200	IN	NS	dns23.fpt.vn.
yellowpage.biz.vn.	43200	IN	NS	dns24.fpt.vn.
yellowpages.biz.vn.	43200	IN	NS	dns23.fpt.vn.
yellowpages.biz.vn.	43200	IN	NS	dns24.fpt.vn.
zing.biz.vn.		43200	IN	NS	ns1.sonthuy.com.vn.
zing.biz.vn.		43200	IN	NS	ns2.sonthuy.com.vn.
zing.biz.vn.		43200	IN	NS	ns3.sonthuy.com.vn.
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz.biz.vn.	43200 IN TXT "Check Intergrity"
biz.vn.			43200	IN	SOA	dns-master.vnnic.vn. postmaster.vnnic.vn. 2017711026 3600 1800 604800 5400
